,platform,year,genre,publisher,na_sales,global_sales
28,0.06666666666666665,0.05000000000001137,0.09090909090909083,0.5826086956521739,6.85,14.98
29,0.8666666666666667,0.5500000000000114,0.4545454545454546,-0.9269565217391305,9.03,14.76
30,-0.6666666666666667,-0.09999999999999432,0.2727272727272727,0.24869565217391298,5.89,14.64
31,0.8666666666666667,0.5,0.4545454545454546,-0.9269565217391305,9.67,14.64
32,-0.8666666666666667,0.6500000000000057,0.2727272727272727,0.24869565217391298,5.17,14.35
33,0.19999999999999996,0.75,0.4545454545454546,-0.9269565217391305,5.77,14.24
34,0.1333333333333333,0.6000000000000085,0.4545454545454546,-0.9269565217391305,4.99,14.03
35,0.8666666666666667,0.6000000000000085,0.4545454545454546,-0.9269565217391305,8.25,13.73
36,0.8666666666666667,0.45000000000000284,0.4545454545454546,-0.9269565217391305,8.52,13.51
37,0.1333333333333333,0.5500000000000114,0.4545454545454546,-0.9269565217391305,5.54,13.46
38,0.06666666666666665,0.05000000000001137,-1.0,0.7147826086956521,6.99,13.1
39,0.7333333333333334,0.4000000000000057,-0.6363636363636364,0.24869565217391298,6.75,13.04
40,0.1333333333333333,0.5,0.4545454545454546,-0.9269565217391305,5.98,12.73
41,-0.7333333333333334,0.25,0.6363636363636365,0.24869565217391298,2.55,12.27
42,-0.8666666666666667,0.5500000000000114,0.09090909090909083,0.24869565217391298,4.74,12.21
43,0.8666666666666667,0.3500000000000085,0.4545454545454546,0.12347826086956526,7.97,12.14
44,0.19999999999999996,0.7000000000000028,-1.0,0.7147826086956521,3.8,11.98
45,-0.7333333333333334,0.45000000000000284,-1.0,0.24869565217391298,4.4,11.9
46,-0.33333333333333337,-0.19999999999998863,-0.2727272727272727,0.24869565217391298,6.91,11.89
47,0.06666666666666665,0.20000000000000284,0.09090909090909083,0.5826086956521739,3.01,11.66
48,0.7333333333333334,0.3500000000000085,-0.2727272727272727,0.24869565217391298,6.16,11.52
49,-0.8666666666666667,0.7000000000000028,0.2727272727272727,0.24869565217391298,4.23,11.33
50,-0.6666666666666667,-0.3999999999999915,-0.8181818181818181,0.24869565217391298,6.16,11.18
51,0.8666666666666667,0.4000000000000057,-1.0,0.7147826086956521,6.76,11.02
52,0.0,-0.14999999999999147,0.09090909090909083,0.5826086956521739,4.02,10.95
53,-0.8666666666666667,0.5500000000000114,-0.2727272727272727,0.24869565217391298,4.89,10.79
54,0.1333333333333333,0.5,0.09090909090909083,0.5826086956521739,2.96,10.77
55,0.1333333333333333,0.45000000000000284,0.4545454545454546,-0.9269565217391305,4.99,10.69
56,0.1333333333333333,0.4000000000000057,-1.0,0.7147826086956521,4.76,10.57
57,0.5333333333333332,-0.3499999999999943,-0.2727272727272727,0.24869565217391298,5.99,10.55
58,-0.6,0.20000000000000284,0.2727272727272727,0.24869565217391298,4.34,10.49
59,-0.7333333333333334,0.20000000000000284,-0.2727272727272727,0.24869565217391298,5.08,10.42
60,0.7333333333333334,0.5500000000000114,-0.4545454545454546,0.8226086956521739,6.05,10.26
61,0.8666666666666667,0.6500000000000057,0.4545454545454546,-0.9269565217391305,6.72,10.21
62,0.8666666666666667,0.5,0.4545454545454546,0.12347826086956526,7.03,9.88
63,-0.33333333333333337,-0.19999999999998863,0.09090909090909083,0.24869565217391298,5.55,9.87
64,-0.8666666666666667,0.6000000000000085,-0.2727272727272727,0.24869565217391298,3.66,9.82
65,0.8666666666666667,0.6000000000000085,0.4545454545454546,0.12347826086956526,6.63,9.76
66,0.0,-0.14999999999999147,0.2727272727272727,0.5826086956521739,3.01,9.72
67,0.1333333333333333,0.6500000000000057,0.4545454545454546,-0.9269565217391305,4.09,9.59
68,0.7333333333333334,0.5,-0.4545454545454546,0.8226086956521739,5.84,9.52
69,0.0,-0.04999999999999716,0.09090909090909083,0.5826086956521739,3.88,9.49
70,0.8666666666666667,0.3500000000000085,0.4545454545454546,-0.9269565217391305,5.91,9.32
71,0.5333333333333332,-0.29999999999999716,-0.2727272727272727,0.24869565217391298,4.36,9.3
72,0.8666666666666667,0.6500000000000057,-0.4545454545454546,0.12347826086956526,5.58,9.2
73,-0.8666666666666667,0.6000000000000085,0.6363636363636365,0.24869565217391298,2.01,9.09
74,-0.7333333333333334,0.3500000000000085,-0.4545454545454546,0.24869565217391298,4.46,9.02
75,0.8666666666666667,0.5500000000000114,0.2727272727272727,-0.7704347826086957,5.03,8.84
76,0.5333333333333332,-0.3999999999999915,0.09090909090909083,0.24869565217391298,3.54,8.76
77,0.19999999999999996,0.75,0.8181818181818183,-0.52,1.11,8.49
78,0.7333333333333334,0.5,-0.4545454545454546,0.24869565217391298,1.79,8.49
79,0.9333333333333333,0.20000000000000284,0.4545454545454546,0.12347826086956526,6.82,8.49
80,0.7333333333333334,0.3500000000000085,-0.4545454545454546,0.24869565217391298,3.81,8.42
81,-0.7333333333333334,0.6000000000000085,0.2727272727272727,0.24869565217391298,2.91,8.33
82,0.1333333333333333,0.6000000000000085,-1.0,-0.52,1.06,8.24
83,-0.1333333333333333,0.45000000000000284,0.6363636363636365,-0.52,0.98,8.11
84,-0.33333333333333337,-0.14999999999999147,0.4545454545454546,0.24869565217391298,5.8,8.09
85,0.7333333333333334,0.3500000000000085,0.8181818181818183,0.5478260869565219,2.58,8.06
86,0.06666666666666665,0.05000000000001137,0.2727272727272727,0.5826086956521739,2.91,8.05
87,0.0,-0.04999999999999716,0.2727272727272727,0.6173913043478261,2.28,7.86
88,-0.7333333333333334,0.4000000000000057,0.2727272727272727,0.24869565217391298,2.82,7.84
89,-1.0,-0.8999999999999915,-0.09090909090909083,-0.8156521739130435,7.28,7.81
90,0.2666666666666666,0.25,-1.0,0.7147826086956521,2.9,7.72
91,0.7333333333333334,0.5,-0.2727272727272727,0.24869565217391298,3.66,7.69
92,0.19999999999999996,0.75,0.4545454545454546,-0.52,2.93,7.67
93,0.19999999999999996,0.7000000000000028,0.4545454545454546,-0.9269565217391305,2.8,7.6
94,-0.33333333333333337,-0.09999999999999432,-1.0,0.24869565217391298,4.1,7.6
95,0.0,-0.14999999999999147,-0.2727272727272727,0.5826086956521739,3.78,7.58
96,-0.2666666666666667,-0.5999999999999943,-0.2727272727272727,0.24869565217391298,5.39,7.46
97,-0.8666666666666667,0.7000000000000028,-0.6363636363636364,0.24869565217391298,3.24,7.45
98,0.8666666666666667,0.4000000000000057,0.4545454545454546,-0.9269565217391305,4.79,7.37
99,0.8666666666666667,0.5500000000000114,0.4545454545454546,-0.52,4.46,7.34
100,0.7333333333333334,0.30000000000001137,-1.0,0.24869565217391298,3.83,7.31
101,1.0,0.75,0.4545454545454546,-0.9269565217391305,4.52,7.3
102,0.7333333333333334,0.45000000000000284,-0.4545454545454546,0.8226086956521739,3.51,7.27
103,0.1333333333333333,0.5500000000000114,0.4545454545454546,-0.52,2.85,7.23
104,0.06666666666666665,0.15000000000000568,0.09090909090909083,-0.52,3.27,7.2
105,0.0,-0.09999999999999432,-0.6363636363636364,0.5826086956521739,3.27,7.16
106,0.0,-0.09999999999999432,-0.2727272727272727,0.5826086956521739,3.68,7.13
107,-0.5333333333333333,0.05000000000001137,-0.6363636363636364,0.24869565217391298,4.41,7.07
108,0.8,0.7000000000000028,0.09090909090909083,0.24869565217391298,3.13,6.96
109,0.19999999999999996,0.75,0.2727272727272727,-0.7704347826086957,2.47,6.96
110,-0.5333333333333333,0.15000000000000568,0.09090909090909083,0.24869565217391298,4.12,6.95
111,0.7333333333333334,0.6000000000000085,-0.4545454545454546,0.8226086956521739,4.14,6.91
112,0.1333333333333333,0.6500000000000057,0.8181818181818183,-0.52,0.78,6.9
113,0.06666666666666665,0.20000000000000284,0.09090909090909083,-0.52,2.71,6.9
114,0.06666666666666665,0.10000000000000853,0.4545454545454546,-0.52,2.93,6.83
115,0.1333333333333333,0.5500000000000114,-1.0,0.5826086956521739,2.77,6.83
116,0.0,-0.19999999999998863,-0.2727272727272727,0.5826086956521739,3.23,6.82
117,0.7333333333333334,0.5,0.8181818181818183,-0.9791304347826086,3.5,6.81
118,0.8666666666666667,0.4000000000000057,0.4545454545454546,0.12347826086956526,4.15,6.76
119,0.1333333333333333,0.45000000000000284,-1.0,0.5826086956521739,3.27,6.73
120,0.1333333333333333,0.3500000000000085,0.4545454545454546,-0.9269565217391305,3.1,6.72
121,0.1333333333333333,0.5500000000000114,0.8181818181818183,-0.52,0.84,6.69
122,-0.7333333333333334,0.25,-0.4545454545454546,0.24869565217391298,1.67,6.67
123,0.1333333333333333,0.5,-1.0,0.7147826086956521,2.79,6.6
124,0.19999999999999996,0.7000000000000028,0.8181818181818183,-0.52,0.79,6.59
125,0.7333333333333334,0.5,-0.2727272727272727,0.24869565217391298,3.25,6.59
126,0.1333333333333333,0.5500000000000114,0.2727272727272727,-0.7704347826086957,2.55,6.56
127,-0.2666666666666667,-0.6999999999999886,-1.0,0.24869565217391298,3.74,6.51
128,0.1333333333333333,0.6000000000000085,-1.0,0.8226086956521739,2.64,6.5
129,0.9333333333333333,0.05000000000001137,0.4545454545454546,0.12347826086956526,4.98,6.43
130,-0.6,0.20000000000000284,0.2727272727272727,0.24869565217391298,2.57,6.41
131,0.06666666666666665,0.10000000000000853,0.2727272727272727,0.5826086956521739,3.64,6.4
132,-0.6666666666666667,0.0,0.2727272727272727,0.24869565217391298,2.55,6.39
133,0.8666666666666667,0.45000000000000284,0.4545454545454546,0.12347826086956526,4.34,6.36
134,0.8666666666666667,0.5,-1.0,0.7147826086956521,3.7,6.34
135,-0.5333333333333333,0.10000000000000853,-0.2727272727272727,0.24869565217391298,4.01,6.31
136,0.5333333333333332,-0.3999999999999915,-0.6363636363636364,-0.7043478260869565,2.47,6.3
137,-0.1333333333333333,0.20000000000000284,0.2727272727272727,-0.9269565217391305,0.07,6.28
138,0.0,-0.04999999999999716,-1.0,-0.3843478260869565,3.11,6.27
139,0.8666666666666667,0.5,0.8181818181818183,0.12347826086956526,3.92,6.24
140,0.8666666666666667,0.5500000000000114,0.4545454545454546,0.12347826086956526,4.05,6.24
141,0.8666666666666667,0.30000000000001137,0.4545454545454546,0.12347826086956526,3.54,6.11
142,0.06666666666666665,0.05000000000001137,-1.0,-0.04347826086956519,2.45,6.05
143,-0.4666666666666667,-0.3999999999999915,-0.2727272727272727,0.5478260869565219,4.47,6.03
144,0.1333333333333333,0.4000000000000057,-1.0,-0.04347826086956519,2.63,6.03
145,0.0,-0.09999999999999432,-1.0,-0.04347826086956519,3.18,6.03
146,0.1333333333333333,0.6500000000000057,-1.0,0.5895652173913044,2.41,5.99
147,0.06666666666666665,0.30000000000001137,0.2727272727272727,0.6139130434782609,1.88,5.95
148,0.1333333333333333,0.4000000000000057,-0.2727272727272727,0.5826086956521739,2.8,5.92
149,-0.7333333333333334,0.45000000000000284,0.2727272727272727,0.24869565217391298,0.66,5.84
150,0.7333333333333334,0.3500000000000085,-1.0,0.0017391304347826875,3.66,5.83
151,0.0,-0.09999999999999432,-1.0,0.8782608695652174,1.88,5.82
152,0.0,-0.19999999999998863,-0.6363636363636364,0.5826086956521739,2.26,5.74
153,-0.7333333333333334,0.30000000000001137,0.6363636363636365,-0.9791304347826086,3.13,5.72
154,0.19999999999999996,0.7000000000000028,0.4545454545454546,-0.9269565217391305,2.49,5.65
155,-0.2666666666666667,-0.5999999999999943,-0.09090909090909083,0.24869565217391298,2.97,5.58
156,0.1333333333333333,0.45000000000000284,-1.0,0.8226086956521739,2.54,5.57
157,-0.33333333333333337,-0.04999999999999716,-0.6363636363636364,0.24869565217391298,2.95,5.55
158,0.8666666666666667,0.3500000000000085,-0.8181818181818181,0.8226086956521739,3.28,5.55
159,0.1333333333333333,0.5500000000000114,-1.0,0.9026086956521739,2.7,5.53
160,0.8666666666666667,0.45000000000000284,0.09090909090909083,0.12347826086956526,2.99,5.51
161,0.2666666666666666,0.4000000000000057,0.2727272727272727,-0.7043478260869565,0.47,5.5
162,-0.6,0.05000000000001137,-0.2727272727272727,0.24869565217391298,3.14,5.49
163,-0.6,0.05000000000001137,0.09090909090909083,0.24869565217391298,2.62,5.47
164,-0.6,0.05000000000001137,-0.2727272727272727,0.24869565217391298,3.21,5.46
165,-0.33333333333333337,-0.04999999999999716,1.0,0.24869565217391298,3.18,5.45
166,0.1333333333333333,0.4000000000000057,0.4545454545454546,-0.9269565217391305,2.72,5.43
167,0.06666666666666665,0.05000000000001137,-0.2727272727272727,0.8330434782608696,2.07,5.42
168,0.1333333333333333,0.7000000000000028,-0.4545454545454546,0.5826086956521739,1.97,5.42
169,0.1333333333333333,0.45000000000000284,0.2727272727272727,0.6139130434782609,1.74,5.36
170,-0.6666666666666667,-0.5499999999999972,-0.09090909090909083,0.24869565217391298,2.18,5.34
171,-0.6666666666666667,-0.04999999999999716,-0.4545454545454546,0.24869565217391298,3.02,5.31
172,0.8666666666666667,0.6000000000000085,-1.0,0.8226086956521739,3.13,5.3
173,0.0,0.0,0.2727272727272727,0.6173913043478261,1.62,5.3
174,0.06666666666666665,0.15000000000000568,0.2727272727272727,-0.52,1.92,5.29
175,-0.33333333333333337,-0.04999999999999716,-0.2727272727272727,0.24869565217391298,3.33,5.27
176,0.8666666666666667,0.45000000000000284,-1.0,0.8226086956521739,3.1,5.27
177,-0.7333333333333334,0.3500000000000085,-0.09090909090909083,0.24869565217391298,1.22,5.26
178,0.0,-0.14999999999999147,-1.0,-0.5234782608695652,2.3,5.24
180,0.06666666666666665,0.20000000000000284,0.2727272727272727,0.6139130434782609,0.65,5.21
181,-0.1333333333333333,0.6000000000000085,0.2727272727272727,-0.9269565217391305,2.43,5.2
182,-0.6,0.15000000000000568,-0.2727272727272727,0.24869565217391298,2.93,5.2
183,0.8,0.6000000000000085,-0.2727272727272727,0.24869565217391298,2.32,5.19
184,-0.6666666666666667,-0.29999999999999716,-0.2727272727272727,0.24869565217391298,2.49,5.19
185,0.8666666666666667,0.6000000000000085,-1.0,-0.52,1.08,5.18
186,-0.7333333333333334,0.3500000000000085,-1.0,0.24869565217391298,1.9,5.17
187,0.5333333333333332,-0.25,-0.2727272727272727,0.24869565217391298,2.1,5.15
188,-0.8666666666666667,0.6500000000000057,0.6363636363636365,0.24869565217391298,0.96,5.15
189,-0.7333333333333334,0.4000000000000057,0.8181818181818183,0.5478260869565219,1.64,5.14
190,0.06666666666666665,0.15000000000000568,0.4545454545454546,-0.52,1.98,5.13
191,-0.6666666666666667,-0.3999999999999915,-0.2727272727272727,0.24869565217391298,2.71,5.13
192,0.8666666666666667,0.5,0.2727272727272727,0.12347826086956526,3.59,5.13
193,1.0,0.7000000000000028,0.4545454545454546,-0.9269565217391305,3.21,5.13
194,-0.1333333333333333,-0.19999999999998863,0.6363636363636365,0.12347826086956526,3.22,5.12
195,0.06666666666666665,0.30000000000001137,-0.4545454545454546,0.48173913043478267,3.81,5.12
196,0.1333333333333333,0.45000000000000284,-1.0,-0.7043478260869565,1.96,5.11
197,1.0,0.7000000000000028,-1.0,0.7147826086956521,2.66,5.08
198,0.2666666666666666,0.30000000000001137,-1.0,0.7147826086956521,1.7,5.08
199,0.1333333333333333,0.5,0.8181818181818183,-0.52,0.6,5.08
200,-0.6666666666666667,-0.04999999999999716,-0.2727272727272727,0.24869565217391298,3.4,5.07
201,0.0,-0.19999999999998863,-1.0,0.8782608695652174,2.05,5.05
202,0.0,-0.04999999999999716,0.8181818181818183,-0.9269565217391305,3.42,5.02
203,0.8,0.7000000000000028,-0.6363636363636364,0.24869565217391298,2.59,5.02
204,0.0,-0.04999999999999716,1.0,-0.5234782608695652,2.79,5.01
205,0.0,-0.09999999999999432,-0.2727272727272727,0.5826086956521739,3.36,5.0
206,0.7333333333333334,0.3500000000000085,0.4545454545454546,0.24869565217391298,3.06,5.0
207,0.06666666666666665,0.3500000000000085,-0.4545454545454546,-0.9269565217391305,3.49,4.98
208,0.8666666666666667,0.4000000000000057,0.2727272727272727,-0.7704347826086957,3.39,4.96
209,-0.7333333333333334,0.3500000000000085,0.2727272727272727,0.24869565217391298,1.85,4.96
210,0.1333333333333333,0.3500000000000085,-1.0,0.5826086956521739,2.31,4.94
211,0.06666666666666665,0.25,0.8181818181818183,-0.52,3.98,4.91
212,-0.7333333333333334,0.3500000000000085,-1.0,0.0017391304347826875,2.89,4.9
213,-0.33333333333333337,-0.14999999999999147,0.09090909090909083,0.24869565217391298,2.91,4.88
214,0.2666666666666666,0.5,0.2727272727272727,-0.7043478260869565,0.0,4.87
215,-0.2666666666666667,-0.5,-0.09090909090909083,0.24869565217391298,2.62,4.85
216,0.1333333333333333,0.5,-1.0,0.5826086956521739,2.74,4.84
217,-0.1333333333333333,0.5,1.0,-0.9269565217391305,2.56,4.83
218,0.1333333333333333,0.3500000000000085,-0.8181818181818181,0.8226086956521739,1.91,4.83
219,0.1333333333333333,0.7000000000000028,0.8181818181818183,-0.52,0.57,4.82
220,0.0,-0.04999999999999716,0.09090909090909083,0.5826086956521739,2.57,4.79
221,0.19999999999999996,0.8000000000000114,0.8181818181818183,-0.52,0.28,4.77
222,0.8666666666666667,0.5500000000000114,-1.0,0.9026086956521739,2.99,4.76
223,0.0,0.0,-1.0,-0.8156521739130435,2.36,4.73
224,0.06666666666666665,0.15000000000000568,0.09090909090909083,0.8886956521739131,1.73,4.7
225,0.0,0.0,0.8181818181818183,-0.9269565217391305,3.05,4.68
226,0.7333333333333334,0.4000000000000057,0.6363636363636365,0.24869565217391298,1.87,4.68
227,0.06666666666666665,0.10000000000000853,-1.0,-0.52,1.94,4.67
228,0.8666666666666667,0.5500000000000114,0.09090909090909083,0.12347826086956526,2.08,4.64
229,0.0,-0.19999999999998863,-1.0,-0.5234782608695652,2.29,4.63
230,0.7333333333333334,0.3500000000000085,-0.4545454545454546,-0.9269565217391305,3.06,4.62
231,0.5333333333333332,-0.44999999999998863,-1.0,0.24869565217391298,2.42,4.61
232,-0.5333333333333333,0.10000000000000853,-1.0,0.24869565217391298,2.6,4.6
233,0.7333333333333334,0.45000000000000284,0.8181818181818183,0.5478260869565219,1.89,4.58
234,-0.8666666666666667,0.6500000000000057,-1.0,0.24869565217391298,1.78,4.58
235,0.8,0.75,0.4545454545454546,0.24869565217391298,1.55,4.57
236,0.19999999999999996,0.7000000000000028,-1.0,0.5826086956521739,1.78,4.55
237,0.8666666666666667,0.3500000000000085,-0.4545454545454546,-0.9269565217391305,3.19,4.53
238,0.06666666666666665,0.20000000000000284,0.8181818181818183,-0.52,4.18,4.53
239,-1.0,-0.9499999999999886,-0.2727272727272727,-0.9269565217391305,4.21,4.5
240,0.06666666666666665,0.30000000000001137,0.8181818181818183,-0.52,3.63,4.49
241,0.06666666666666665,0.10000000000000853,-1.0,-0.9269565217391305,2.71,4.48
242,0.0,0.0,0.2727272727272727,-0.49913043478260866,0.2,4.47
243,0.19999999999999996,0.75,-1.0,0.5826086956521739,1.96,4.47
244,0.1333333333333333,0.7000000000000028,0.4545454545454546,-0.9269565217391305,1.54,4.45
245,0.06666666666666665,0.25,-1.0,0.5826086956521739,2.71,4.45
246,0.8,0.6000000000000085,-0.4545454545454546,0.24869565217391298,2.55,4.44
247,0.7333333333333334,0.5,-0.4545454545454546,0.8226086956521739,2.67,4.42
248,0.06666666666666665,0.05000000000001137,0.8181818181818183,-0.9269565217391305,2.66,4.41
249,0.06666666666666665,0.30000000000001137,0.8181818181818183,-0.04347826086956519,0.1,4.39
250,0.8666666666666667,0.30000000000001137,0.2727272727272727,0.7147826086956521,2.82,4.39
251,-0.2666666666666667,-0.6499999999999915,-0.8181818181818181,0.24869565217391298,2.19,4.38
252,0.06666666666666665,0.25,0.09090909090909083,-0.52,2.03,4.37
253,0.1333333333333333,0.30000000000001137,0.4545454545454546,0.5826086956521739,1.73,4.35
254,-0.4666666666666667,-0.44999999999998863,-0.2727272727272727,0.5478260869565219,3.03,4.34
255,0.06666666666666665,0.25,0.2727272727272727,0.6139130434782609,2.2,4.33
256,0.8666666666666667,0.6500000000000057,0.8181818181818183,-0.52,0.92,4.31
257,0.8666666666666667,0.7000000000000028,0.4545454545454546,-0.9269565217391305,2.75,4.31
258,-1.0,-1.0,0.4545454545454546,-0.8156521739130435,4.0,4.31
259,0.8666666666666667,0.4000000000000057,0.2727272727272727,0.12347826086956526,2.51,4.31
260,1.0,0.75,0.4545454545454546,0.12347826086956526,2.64,4.26
261,0.8,0.6500000000000057,-0.2727272727272727,0.24869565217391298,2.11,4.25
262,0.1333333333333333,0.45000000000000284,-1.0,-0.5234782608695652,2.23,4.25
263,0.1333333333333333,0.5500000000000114,-1.0,0.8226086956521739,1.41,4.24
264,-0.6,0.05000000000001137,-0.4545454545454546,0.20695652173913048,3.0,4.24
265,0.06666666666666665,0.20000000000000284,-1.0,-0.04347826086956519,1.46,4.23
266,0.2666666666666666,0.30000000000001137,-0.2727272727272727,0.5826086956521739,2.45,4.22
267,-0.1333333333333333,-0.25,1.0,-0.9269565217391305,1.7,4.21
268,-0.8666666666666667,0.5500000000000114,-1.0,0.24869565217391298,2.03,4.21
269,0.06666666666666665,0.25,0.8181818181818183,-0.52,0.78,4.21
270,0.06666666666666665,0.15000000000000568,-0.4545454545454546,0.5826086956521739,0.88,4.2
271,0.19999999999999996,0.8000000000000114,0.4545454545454546,0.5826086956521739,1.3,4.2
272,0.1333333333333333,0.3500000000000085,0.09090909090909083,0.5826086956521739,1.28,4.2
273,0.8666666666666667,0.5500000000000114,-1.0,0.8226086956521739,2.25,4.19
274,0.1333333333333333,0.45000000000000284,-0.6363636363636364,-0.7043478260869565,2.02,4.19
275,0.8666666666666667,0.5500000000000114,0.8181818181818183,-0.52,0.84,4.19
276,-0.2666666666666667,-0.5499999999999972,-1.0,0.33913043478260874,3.38,4.17
277,-0.2666666666666667,-0.7999999999999972,0.09090909090909083,0.24869565217391298,2.04,4.16
278,0.0,-0.14999999999999147,-1.0,-0.2556521739130434,3.79,4.16
279,0.06666666666666665,0.10000000000000853,0.8181818181818183,-0.52,3.36,4.14
280,0.19999999999999996,0.7000000000000028,-1.0,0.8226086956521739,1.4,4.14
281,-0.1333333333333333,-0.14999999999999147,0.4545454545454546,0.8886956521739131,4.03,4.12
282,0.5333333333333332,-0.25,-0.2727272727272727,0.24869565217391298,1.65,4.12
283,0.06666666666666665,0.30000000000001137,0.8181818181818183,-0.52,0.71,4.11
284,0.7333333333333334,0.5500000000000114,-1.0,0.24869565217391298,2.14,4.1
285,0.5333333333333332,-0.3999999999999915,-0.6363636363636364,-0.7043478260869565,1.42,4.1
286,0.7333333333333334,0.3500000000000085,-0.4545454545454546,0.7147826086956521,2.13,4.1
287,1.0,0.75,0.2727272727272727,-0.7704347826086957,2.45,4.09
288,-0.1333333333333333,0.3500000000000085,0.2727272727272727,-0.9269565217391305,2.57,4.09
289,0.8666666666666667,0.5,0.2727272727272727,-0.7704347826086957,2.65,4.08
290,0.06666666666666665,0.3500000000000085,-1.0,0.5826086956521739,2.32,4.07
291,0.8666666666666667,0.3500000000000085,0.09090909090909083,0.12347826086956526,2.35,4.06
292,0.06666666666666665,0.25,0.8181818181818183,-0.04347826086956519,0.12,4.06
293,0.0,-0.19999999999998863,-0.4545454545454546,0.5826086956521739,2.28,4.05
294,0.06666666666666665,0.0,-0.6363636363636364,0.20695652173913048,1.68,4.05
295,0.19999999999999996,0.7000000000000028,0.4545454545454546,0.8226086956521739,1.12,4.03
296,-0.33333333333333337,-0.14999999999999147,0.4545454545454546,0.24869565217391298,2.78,4.03
297,0.19999999999999996,0.7000000000000028,-0.4545454545454546,0.5895652173913044,1.38,4.02
298,-0.2666666666666667,-0.7999999999999972,0.8181818181818183,0.24869565217391298,1.22,4.01
299,0.1333333333333333,0.4000000000000057,0.2727272727272727,-0.7704347826086957,2.15,4.01
300,-0.7333333333333334,0.3500000000000085,-0.09090909090909083,0.24869565217391298,0.92,4.0
301,0.8666666666666667,0.45000000000000284,0.4545454545454546,-0.52,2.67,3.99
302,0.06666666666666665,0.25,-0.4545454545454546,0.20695652173913048,2.08,3.98
303,0.7333333333333334,0.45000000000000284,0.8181818181818183,-0.52,2.1,3.92
304,0.19999999999999996,0.7000000000000028,-1.0,0.8226086956521739,1.18,3.92
305,-0.6666666666666667,-0.29999999999999716,-0.2727272727272727,0.24869565217391298,1.97,3.91
306,0.06666666666666665,0.15000000000000568,0.8181818181818183,-0.9269565217391305,2.29,3.9
307,0.1333333333333333,0.6500000000000057,-1.0,0.8226086956521739,1.33,3.89
308,-0.8666666666666667,0.7000000000000028,0.2727272727272727,0.24869565217391298,0.67,3.89
309,0.1333333333333333,0.30000000000001137,0.09090909090909083,0.5826086956521739,1.53,3.88
310,-0.1333333333333333,0.5500000000000114,0.2727272727272727,-0.7704347826086957,1.15,3.88
311,0.06666666666666665,0.25,-0.6363636363636364,0.20695652173913048,0.93,3.87
312,-0.2666666666666667,-0.5999999999999943,0.2727272727272727,-0.49913043478260866,0.1,3.87
313,0.1333333333333333,0.5,0.8181818181818183,0.5826086956521739,2.12,3.87
314,0.19999999999999996,0.75,0.8181818181818183,0.7147826086956521,2.48,3.85
315,0.06666666666666665,0.20000000000000284,0.8181818181818183,-0.04347826086956519,0.16,3.85
316,-0.7333333333333334,0.3500000000000085,-0.4545454545454546,0.24869565217391298,0.87,3.84
